"Taxon","Taxon.Author","Subtaxon.Author","Common.Name","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Superfamily","Family","Subfamily","Tribe","Genus","Species","Hybrid","Subspecies","Variety","Origin","Provincial.Status","National.Status","Reporting.Status","Observation","Collected.Reported..y.m.d.","Collector.Source","Collection.List","Accession.Number","GBIF.ID","First.Observed","Observer","iNaturalist.Link","Notes","ID","Stats.Code"
"Cornus nuttallii","Audubon ex Torr. & A. Gray","","western flowering dogwood","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Cornales","","","Cornaceae","","","Cornus","nuttallii","","","","native","S5","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2016-05-24","Lauren Magner & Andrew Simon","iNat:3295934","","76447","VAS"
"Cornus sericea ssp. occidentalis","L.","(Torr. & A.Gray) Fosberg","red-osier dogwood","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Cornales","","","Cornaceae","","","Cornus","sericea","","occidentalis","","native","S5","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2018-05-13","Andrew Simon","iNat:15412701","Cornus stolonifera reported (synonym)","53366","VAS"
"Corylus cornuta ssp. californica","Marshall","(A. DC.) A.E. Murray","beaked hazelnut","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fagales","","","Betulaceae","","","Corylus","cornuta","","californica","","native","S5","","new 2016","observed","","","","","","2016-07-13","Andrew Simon","iNat:3682332","","53368","VAS"
"Cotoneaster coriaceus","W.W.Sm.","","cream-flowered cotoneaster","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","Rosaceae","Amygdaloideae","Maleae","Cotoneaster","coriaceus","","","","exotic","unlisted","","new 2022","observed","2022-06-13","Frank Lomer","UBC","13039","","","","iNat:","reported as Cotoneaster lacteus","411074","VAS"
"Cotoneaster franchetii","Bois","","Franchet's cotoneaster","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","Rosaceae","Amygdaloideae","Maleae","Cotoneaster","franchetii","","","","exotic","unlisted","","new 2022","observed","","","","","","2022-06-12","Andrew Simon","iNat:121538520","","1319212","VAS"
"Cotoneaster horizontalis","Decne.","","rock cotoneaster","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","Rosaceae","Amygdaloideae","Maleae","Cotoneaster","horizontalis","","","","exotic","unlisted","","new 2018","observed","","","","","","2018-06-04","Kevin Toomer","iNat:13130562","","53771","VAS"
"Cotoneaster simonsii","Baker","","Himalayan cotoneaster","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","Rosaceae","Amygdaloideae","Maleae","Cotoneaster","simonsii","","","","exotic","unlisted","","confirmed","observed","1979-07-09","Harvey Janszen","RBCM","V097881","1949546798","2022-06-12","Andrew Simon","iNat:121538499","HJ (2001) report of Cotoneaster dielsianusmisapplied to this material (AJ Wright notes these species are difficult to discriminate)","76461","VAS"
"Crassula connata","(Ruiz & Pav.) A. Berger","","erect pigmyweed","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Saxifragales","","","Crassulaceae","Crassuloideae","","Crassula","connata","","","","native","S2S3 (2019)","","reported","unobserved","1983-03-27","Harvey Janszen","RBCM","V129552","","","","iNat:","","57016","VAS"
"Crataegus douglasii","Lindl.","","black hawthorn","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","Rosaceae","Amygdaloideae","Maleae","Crataegus","douglasii","","","","native","S5","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2016-06-28","Andrew Simon","iNat:3542848","","76469","VAS"
"Crataegus monogyna","Jacq.","","common hawthorn","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","Rosaceae","Amygdaloideae","Maleae","Crataegus","monogyna","","","","exotic","unlisted","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2015-06-24","Lauren Magner & Andrew Simon","iNat:2564074","","51147","VAS"
"Crepis capillaris","(L.) Wallr.","","smooth hawksbeard","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","Asteraceae","Cichorioideae","Cichorieae","Crepis","capillaris","","","","exotic","unlisted","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2015-06-24","Lauren Magner & Andrew Simon","iNat:2564076","","54050","VAS"
"Crocidium multicaule","Hook.","","gold star","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","Asteraceae","Asteroideae","Senecioneae","Crocidium","multicaule","","","","native","S4","","confirmed","observed","1974-04-21","Wilfred B. Schofield","UBC","V156690","","2014-03-22","Ryan Batten","iNat:9145124","","57524","VAS"
"Crocus × stellaris","Haw.","","dutch yellow crocus","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Asparagales","","","Iridaceae","Crocoideae","Croceae","Crocus","","Crocus × stellaris","","","exotic","unlisted","","new 2020","observed","","","","","","2020-02-08","ssilverman","iNat:38469122","","487126","VAS"
"Crocus vernus","(L.) Hill","","spring crocus","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Asparagales","","","Iridaceae","Crocoideae","Croceae","Crocus","vernus","","","","exotic","unlisted","","new 2019","observed","","","","","","2019-03-16","grrrace","iNat:21351316","","1371920","VAS"
"Cuscuta pacifica var. pacifica","Costea & M.A.R. Wright","","Pacific goldenthread","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Solanales","","","Convolvulaceae","","Cuscuteae","Cuscuta","pacifica","","","pacifica","native","S4","","new 2016","observed","","","","","","2010-08-14","T. Abe Lloyd","iNat:37239710","","80645","VAS"
"Cyclamen hederifolium","Aiton","","cyclamen","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ericales","","","Primulaceae","Myrsinoideae","","Cyclamen","hederifolium","","","","exotic","unlisted","","new 2017","observed","","","","","","2017-10-01","Tiffany Moser","iNat:8215351","not naturalized","127355","VAS"
"Cymbalaria muralis","P. Gaertn., B. Mey. & Scherb.","","ivy-leaved toadflax","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","Plantaginaceae","","Antirrhineae","Cymbalaria","muralis","","","","exotic","unlisted","","new 2019","observed","","","","","","2019-04-17","Larissa Marie","iNat:22631582","","55727","VAS"
"Cynosurus cristatus","L.","","crested dogtail","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Poaceae","Pooideae","Poeae","Cynosurus","cristatus","","","","exotic","unlisted","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2017-06-06","Andrew Simon","iNat:6531949","","76581","VAS"
"Cynosurus echinatus","L.","","hedgehog dogtail","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Poaceae","Pooideae","Poeae","Cynosurus","echinatus","","","","exotic","unlisted","","confirmed","observed","1986-08-03","Gerald B. Straley","UBC","V190606","","2013-06-20","Felix Erhard","iNat:2588511","","47695","VAS"
"Cystopteris fragilis","(L.) Bernh.","","fragile fern","Plantae","Tracheophyta","","","Polypodiopsida","Polypodiidae","","Polypodiales","Aspleniinae","","Cystopteridaceae","","","Cystopteris","fragilis","","","","native","S5","","confirmed","observed","1996-05-22","Harvey Janszen, Jenifer Penny & Charlotte Norris","RBCM","V175175","1949623931","2017-03-30","Andrew Simon","iNat:5516498","","58755","VAS"
"Cytisus scoparius","(L.) Link","","Scotch broom","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","Fabaceae","Faboideae","Genisteae","Cytisus","scoparius","","","","exotic","unlisted","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2009-04-23","Paul Abell","iNat:38207181","","48538","VAS"
"Dactylis glomerata","L.","","orchard grass","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Poaceae","Pooideae","Poeae","Dactylis","glomerata","","","","exotic","unlisted","","confirmed","observed","1979-06-08","Harvey Janszen","RBCM","V097880","","2015-05-17","Andrew Simon","iNat:2621743","","52720","VAS"
"Danthonia californica","Bol.","","California oatgrass","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Poaceae","Danthonioideae","Danthonieae","Danthonia","californica","","","","native","S5","","confirmed","observed","1981-07-16","Harvey Janszen","RBCM","V113798","1949562663","2017-05-29","Andrew Simon","iNat:6434812","","57165","VAS"
"Danthonia decumbens","(L.) DC.","","mountain heath grass","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Poaceae","Danthonioideae","Danthonieae","Danthonia","decumbens","","","","exotic","unlisted","","new 2022","observed","2022-06-10","Frank Lomer","UBC","13000","","2022-06-12","Andrew Simon & Frank Lomer","iNat:121538436","Frank Lomer also reports Danthonia decumbens x californica (more study needed)","76603","VAS"
"Danthonia intermedia","Vasey","","timber oatgrass","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Poaceae","Danthonioideae","Danthonieae","Danthonia","intermedia","","","","native","S5","","new 2017","unobserved","2017-05-27","J. & K. Miskelly","Bioblitz Galiano2017","","","","","iNat:","","76604","VAS"
"Daphne laureola","L.","","spurge-laurel","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Malvales","","","Thymelaeaceae","","","Daphne","laureola","","","","exotic","unlisted","","confirmed","observed","1989-04-06","Gerald Straley & K. Nichols","RBCM","V144086","1949593139","2016-01-20","Andrew Simon","iNat:2602959","","127391","VAS"
"Datura stramonium","L.","","jimsonweed","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Solanales","","","Solanaceae","Solanoideae","Datureae","Datura","stramonium","","","","exotic","unlisted","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2016-10-24","Colleen Doty","iNat:4430121","","55854","VAS"
"Daucus carota","L.","","wild carrot","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Apiales","","","Apiaceae","Apioideae","Scandiceae","Daucus","carota","","","","exotic","unlisted","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2016-07-09","Andrew Simon","iNat:3652719","","76610","VAS"
"Daucus pusillus","Michx.","","American wild carrot","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Apiales","","","Apiaceae","Apioideae","Scandiceae","Daucus","pusillus","","","","native","S5","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2015-04-04","Andrew Simon","iNat:2567452","","56726","VAS"
"Delphinium menziesii","DC.","","Menzies' larkspur","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ranunculales","","","Ranunculaceae","Ranunculoideae","Delphinieae","Delphinium","menziesii","","","","native","S5","","confirmed","observed","1981-05-07","Harvey Janszen","RBCM","V113531","","2013-04-27","Felix Erhard","iNat:2588491","","153479","VAS"
"Deschampsia cespitosa","(L.) P.Beauv.","","tufted hairgrass","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Poaceae","Pooideae","Poeae","Deschampsia","cespitosa","","","","native","S5 (2020)","","new 2016","observed","","","","","","2016-06-19","Andrew Simon","iNat:3498298","","76639","VAS"
"Deschampsia danthonioides","(Trin.) Benth.","","annual hairgrass","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Poaceae","Pooideae","Poeae","Deschampsia","danthonioides","","","","native","S5","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2022-06-08","Andrew Simon & Frank Lomer","iNat:120889612","","57164","VAS"
"Deschampsia elongata","(Hook.) Munro","","slender hairgrass","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Poaceae","Pooideae","Poeae","Deschampsia","elongata","","","","native","S5","","confirmed","observed","1986-08-16","William J. Crins","UBC","V191353","","2020-06-26","Andrew Simon","iNat:52033139","","52722","VAS"
"Dianthus armeria","L.","","Deptford pink","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","Caryophyllaceae","Caryophylloideae","Caryophylleae","Dianthus","armeria","","","","exotic","unlisted","","confirmed","observed","1975-07-18","Harvey Janszen","RBCM","V083231","1949532176","2018-07-09","Andrew Simon","iNat:14220758","","64541","VAS"
"Digitalis purpurea","L.","","common foxglove","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","Plantaginaceae","","Digitalideae","Digitalis","purpurea","","","","exotic","unlisted","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2010-06-15","Shera Street","iNat:2635129","","53983","VAS"
"Dipsacus fullonum","L.","","Fuller's teasel","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Dipsacales","","","Caprifoliaceae","Dipsacoideae","","Dipsacus","fullonum","","","","exotic","unlisted","","new 2017","observed","2017-05-27","Alexander J. Wright","Bioblitz Galiano2017","","","2017-10-27","Kevin Toomer","iNat:8581801","","56002","VAS"
"Distichlis spicata","(L.) Greene","","alkali saltgrass","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Poaceae","Chloridoideae","Cynodonteae","Distichlis","spicata","","","","native","S5","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2016-06-19","Andrew Simon","iNat:3498205","","58372","VAS"
"Draba nemorosa","L.","","woods draba","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Brassicales","","","Brassicaceae","","Arabideae","Draba","nemorosa","","","","native","S5","","reported","unobserved","1930-04-13","W. A. Newcombe","RBCM","V8914","","","","iNat:","in the collection at the RBCM; not yet digitized","76704","VAS"
"Draba verna","L.","","common draba","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Brassicales","","","Brassicaceae","","Arabideae","Draba","verna","","","","exotic","unlisted","","confirmed","observed","1989-04-06","Gerald B. Straley","UBC","V197706","","2016-02-12","Andrew Simon","iNat:2677436","","55823","VAS"
"Drosera rotundifolia","L.","","round-leaved sundew","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","Droseraceae","","","Drosera","rotundifolia","","","","native","S5","","confirmed","observed","2000-06-12","Hans Roemer","ER 128 Inventory","","","2016-04-01","Andrew Simon","iNat:2865591","","52658","VAS"
"Dryopteris expansa","(C. Presl) Fraser-Jenk. & Jermy","","spiny wood fern","Plantae","Tracheophyta","","","Polypodiopsida","Polypodiidae","","Polypodiales","Polypodiineae","","Dryopteridaceae","Dryopteridoideae","","Dryopteris","expansa","","","","native","S5","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2016-05-29","Alison, Laura and Malcolm Colwell","iNat:3336189","","64055","VAS"
"Dulichium arundinaceum","(L.) Britton","","three-way sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Dulichieae","Dulichium","arundinaceum","","","","native","S5","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2020-08-05","Andrew Simon","iNat:55633565","","76745","VAS"
"Echinochloa crus-galli","(L.) P.Beauv.","","barnyardgrass","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Poaceae","Panicoideae","Paniceae","Echinochloa","crus-galli","","","","exotic","unlisted","","new 2022","observed","","","","","","2022-08-29","Adam Huggins","iNat:133277968","","60283","VAS"
"Echinops sphaerocephalus","L.","","great globethistle","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","Asteraceae","Carduoideae","Cardueae","Echinops","sphaerocephalus","","","","exotic","unlisted","","new 2018","observed","","","","","","2018-07-14","Andrew Simon","iNat:14367578","remove; garden","76762","VAS"
"Echium vulgare","L.","","viper's bugloss","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Boraginales","","","Boraginaceae","Boraginoideae","Lithospermeae","Echium","vulgare","","","","exotic","unlisted","","confirmed","observed","1975-08-04","Angela Wood","RBCM","V097740","1949546755","2020-06-11","Ed Andrusiak","iNat:50324752","Sturdies Bay; roadside","56174","VAS"
"Eleocharis obtusa","(Willd.) Schult.","","blunt spike-rush","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Eleocharideae","Eleocharis","obtusa","","","","native","S5","","new 2017","observed","","","","","","2017-08-13","Tyson Ehlers","iNat:8900313","","76779","VAS"
